group_id,category,_id
HIGH_00073,HIGH,330585
HIGH_00073,HIGH,365357
HIGH_00073,HIGH,380468
HIGH_00073,HIGH,382926
HIGH_00073,HIGH,457706
HIGH_00073,HIGH,479444
HIGH_00073,HIGH,544883
HIGH_00074,HIGH,118162
HIGH_00074,HIGH,168012
HIGH_00074,HIGH,206118
HIGH_00074,HIGH,244230
HIGH_00074,HIGH,257895
HIGH_00074,HIGH,469248
HIGH_00074,HIGH,566216
HIGH_00074,HIGH,566288
HIGH_00075,HIGH,4227
HIGH_00075,HIGH,12377
HIGH_00075,HIGH,61246
HIGH_00075,HIGH,109082
HIGH_00075,HIGH,123727
HIGH_00075,HIGH,132177
HIGH_00075,HIGH,159238
HIGH_00075,HIGH,169545
HIGH_00075,HIGH,266182
HIGH_00075,HIGH,290811
HIGH_00075,HIGH,360618
HIGH_00075,HIGH,375155
HIGH_00075,HIGH,414649
HIGH_00075,HIGH,428009
HIGH_00075,HIGH,468500
HIGH_00076,HIGH,107413
HIGH_00076,HIGH,213282
HIGH_00076,HIGH,239133
HIGH_00076,HIGH,251288
HIGH_00076,HIGH,254587
HIGH_00076,HIGH,255861
HIGH_00076,HIGH,307991
HIGH_00076,HIGH,323685
HIGH_00076,HIGH,343950
HIGH_00076,HIGH,344711
HIGH_00076,HIGH,346543
HIGH_00076,HIGH,362097
HIGH_00076,HIGH,445053
HIGH_00076,HIGH,479789
HIGH_00076,HIGH,552432
HIGH_00077,HIGH,6975
HIGH_00077,HIGH,23645
HIGH_00077,HIGH,31615
HIGH_00077,HIGH,32320
HIGH_00077,HIGH,41777
HIGH_00077,HIGH,56835
HIGH_00077,HIGH,63810
HIGH_00077,HIGH,77787
HIGH_00077,HIGH,126608
HIGH_00077,HIGH,147785
HIGH_00077,HIGH,149852
HIGH_00077,HIGH,211166
HIGH_00077,HIGH,211207
HIGH_00077,HIGH,323322
HIGH_00077,HIGH,476487
HIGH_00078,HIGH,16279
HIGH_00078,HIGH,96906
HIGH_00078,HIGH,152196
HIGH_00078,HIGH,193433
HIGH_00078,HIGH,206878
HIGH_00078,HIGH,217109
HIGH_00078,HIGH,222482
HIGH_00078,HIGH,256625
HIGH_00078,HIGH,263697
HIGH_00078,HIGH,280752
HIGH_00078,HIGH,326454
HIGH_00078,HIGH,348565
HIGH_00078,HIGH,349042
HIGH_00078,HIGH,490783
HIGH_00078,HIGH,562168
HIGH_00079,HIGH,58225
HIGH_00079,HIGH,61965
HIGH_00079,HIGH,172188
HIGH_00079,HIGH,183002
HIGH_00079,HIGH,193419
HIGH_00079,HIGH,198009
HIGH_00079,HIGH,244551
HIGH_00079,HIGH,268754
HIGH_00079,HIGH,292862
HIGH_00079,HIGH,316510
HIGH_00079,HIGH,388839
HIGH_00079,HIGH,416685
HIGH_00079,HIGH,440925
HIGH_00079,HIGH,446207
HIGH_00079,HIGH,459385
HIGH_00080,HIGH,197195
HIGH_00080,HIGH,201429
HIGH_00080,HIGH,202058
HIGH_00080,HIGH,222571
HIGH_00080,HIGH,229680
HIGH_00080,HIGH,230216
HIGH_00080,HIGH,230647
HIGH_00080,HIGH,236259
HIGH_00080,HIGH,245128
HIGH_00080,HIGH,259289
HIGH_00080,HIGH,263087
HIGH_00080,HIGH,268659
HIGH_00080,HIGH,268941
HIGH_00080,HIGH,277481
HIGH_00080,HIGH,287355
HIGH_00081,HIGH,4350
HIGH_00081,HIGH,5466
HIGH_00081,HIGH,6516
HIGH_00081,HIGH,6595
HIGH_00081,HIGH,9660
HIGH_00081,HIGH,43858
HIGH_00081,HIGH,181703
HIGH_00081,HIGH,261240
HIGH_00082,HIGH,61939
HIGH_00082,HIGH,67699
HIGH_00082,HIGH,116284
HIGH_00082,HIGH,217135
HIGH_00082,HIGH,308058
HIGH_00083,HIGH,190908
HIGH_00083,HIGH,239347
HIGH_00083,HIGH,336312
HIGH_00083,HIGH,428568
HIGH_00083,HIGH,454965
HIGH_00083,HIGH,539704
HIGH_00084,HIGH,37430
HIGH_00084,HIGH,40642
HIGH_00084,HIGH,49796
HIGH_00084,HIGH,94223
HIGH_00084,HIGH,96748
HIGH_00084,HIGH,134326
HIGH_00084,HIGH,138565
HIGH_00084,HIGH,212123
HIGH_00084,HIGH,213189
HIGH_00084,HIGH,230947
HIGH_00084,HIGH,235182
HIGH_00084,HIGH,378961
HIGH_00084,HIGH,405605
HIGH_00084,HIGH,471189
HIGH_00084,HIGH,546993
HIGH_00085,HIGH,26424
HIGH_00085,HIGH,47817
HIGH_00085,HIGH,96848
HIGH_00085,HIGH,113584
HIGH_00085,HIGH,115043
HIGH_00085,HIGH,285020
HIGH_00085,HIGH,289969
HIGH_00085,HIGH,314547
HIGH_00085,HIGH,392525
HIGH_00085,HIGH,393026
HIGH_00085,HIGH,421298
HIGH_00085,HIGH,423445
HIGH_00085,HIGH,458162
HIGH_00085,HIGH,491865
HIGH_00085,HIGH,503930
HIGH_00086,HIGH,25614
HIGH_00086,HIGH,81409
HIGH_00086,HIGH,87225
HIGH_00086,HIGH,307967
HIGH_00086,HIGH,310574
HIGH_00086,HIGH,418167
HIGH_00086,HIGH,499412
HIGH_00087,HIGH,25213
HIGH_00087,HIGH,35009
HIGH_00087,HIGH,42360
HIGH_00087,HIGH,178952
HIGH_00087,HIGH,208040
HIGH_00087,HIGH,302783
HIGH_00088,HIGH,86586
HIGH_00088,HIGH,120714
HIGH_00088,HIGH,122516
HIGH_00088,HIGH,158156
HIGH_00088,HIGH,282602
HIGH_00088,HIGH,295038
HIGH_00088,HIGH,295334
HIGH_00088,HIGH,308298
HIGH_00088,HIGH,350362
HIGH_00088,HIGH,359557
HIGH_00088,HIGH,363533
HIGH_00088,HIGH,371659
HIGH_00088,HIGH,381368
HIGH_00088,HIGH,383569
HIGH_00088,HIGH,400120
HIGH_00089,HIGH,118689
HIGH_00089,HIGH,202547
HIGH_00089,HIGH,208464
HIGH_00089,HIGH,216544
HIGH_00089,HIGH,222630
HIGH_00089,HIGH,236302
HIGH_00089,HIGH,317549
HIGH_00089,HIGH,321597
HIGH_00089,HIGH,326208
HIGH_00089,HIGH,342092
HIGH_00089,HIGH,353694
HIGH_00089,HIGH,463017
HIGH_00089,HIGH,474230
HIGH_00089,HIGH,484521
HIGH_00089,HIGH,487062
HIGH_00090,HIGH,60035
HIGH_00090,HIGH,93342
HIGH_00090,HIGH,94822
HIGH_00090,HIGH,504228
HIGH_00090,HIGH,546461
HIGH_00090,HIGH,563702
HIGH_00091,HIGH,1449
HIGH_00091,HIGH,42628
HIGH_00091,HIGH,50330
HIGH_00091,HIGH,50861
HIGH_00091,HIGH,51724
HIGH_00091,HIGH,60533
HIGH_00091,HIGH,72920
HIGH_00091,HIGH,276417
HIGH_00091,HIGH,283683
HIGH_00091,HIGH,309119
HIGH_00091,HIGH,345183
HIGH_00091,HIGH,348305
HIGH_00091,HIGH,351511
HIGH_00091,HIGH,410172
HIGH_00091,HIGH,428059
HIGH_00092,HIGH,93971
HIGH_00092,HIGH,96438
HIGH_00092,HIGH,298365
HIGH_00092,HIGH,331550
HIGH_00092,HIGH,504114
HIGH_00092,HIGH,542041
HIGH_00093,HIGH,110520
HIGH_00093,HIGH,126197
HIGH_00093,HIGH,132714
HIGH_00093,HIGH,155074
HIGH_00093,HIGH,258370
HIGH_00093,HIGH,276663
HIGH_00093,HIGH,359066
HIGH_00093,HIGH,363491
HIGH_00093,HIGH,383161
HIGH_00093,HIGH,385539
HIGH_00093,HIGH,421460
HIGH_00093,HIGH,498436
HIGH_00093,HIGH,534010
HIGH_00093,HIGH,543757
HIGH_00093,HIGH,546008
HIGH_00094,HIGH,7451
HIGH_00094,HIGH,8248
HIGH_00094,HIGH,13807
HIGH_00094,HIGH,45779
HIGH_00094,HIGH,68320
HIGH_00094,HIGH,162532
HIGH_00094,HIGH,172885
HIGH_00094,HIGH,298955
HIGH_00095,HIGH,21443
HIGH_00095,HIGH,25598
HIGH_00095,HIGH,39437
HIGH_00095,HIGH,55629
HIGH_00095,HIGH,63262
HIGH_00095,HIGH,63962
HIGH_00095,HIGH,70181
HIGH_00095,HIGH,271238
HIGH_00095,HIGH,331625
HIGH_00095,HIGH,368050
HIGH_00095,HIGH,456925
HIGH_00095,HIGH,466405
HIGH_00095,HIGH,490615
HIGH_00096,HIGH,9518
HIGH_00096,HIGH,14168
HIGH_00096,HIGH,17638
HIGH_00096,HIGH,39940
HIGH_00096,HIGH,79431
HIGH_00096,HIGH,155941
HIGH_00097,HIGH,49748
HIGH_00097,HIGH,116954
HIGH_00097,HIGH,146344
HIGH_00097,HIGH,162227
HIGH_00097,HIGH,514141
HIGH_00098,HIGH,26724
HIGH_00098,HIGH,29578
HIGH_00098,HIGH,46793
HIGH_00098,HIGH,52236
HIGH_00098,HIGH,141949
HIGH_00098,HIGH,443592
HIGH_00098,HIGH,453545
HIGH_00099,HIGH,10805
HIGH_00099,HIGH,12060
HIGH_00099,HIGH,16375
HIGH_00099,HIGH,26827
HIGH_00099,HIGH,29300
HIGH_00099,HIGH,30081
HIGH_00099,HIGH,34470
HIGH_00099,HIGH,35875
HIGH_00099,HIGH,36476
HIGH_00099,HIGH,51153
HIGH_00099,HIGH,70647
HIGH_00099,HIGH,74504
HIGH_00099,HIGH,272992
HIGH_00099,HIGH,283084
HIGH_00099,HIGH,385519
HIGH_00100,HIGH,6364
HIGH_00100,HIGH,12812
HIGH_00100,HIGH,12903
HIGH_00100,HIGH,53045
HIGH_00100,HIGH,61843
HIGH_00100,HIGH,96958
HIGH_00100,HIGH,150691
HIGH_00100,HIGH,212301
HIGH_00100,HIGH,385847
HIGH_00100,HIGH,394405
HIGH_00100,HIGH,428048
HIGH_00101,HIGH,17654
HIGH_00101,HIGH,90473
HIGH_00101,HIGH,218945
HIGH_00101,HIGH,315897
HIGH_00101,HIGH,343118
HIGH_00101,HIGH,456436
HIGH_00101,HIGH,503442
HIGH_00101,HIGH,560045
HIGH_00102,HIGH,30666
HIGH_00102,HIGH,91176
HIGH_00102,HIGH,97757
HIGH_00102,HIGH,199976
HIGH_00102,HIGH,232516
HIGH_00102,HIGH,233653
HIGH_00102,HIGH,249266
HIGH_00102,HIGH,253756
HIGH_00102,HIGH,354995
HIGH_00102,HIGH,526769
HIGH_00103,HIGH,35401
HIGH_00103,HIGH,44775
HIGH_00103,HIGH,54373
HIGH_00103,HIGH,75688
HIGH_00103,HIGH,162175
HIGH_00103,HIGH,239463
HIGH_00103,HIGH,324633
HIGH_00103,HIGH,349063
HIGH_00103,HIGH,375629
HIGH_00103,HIGH,518177
HIGH_00103,HIGH,550396
HIGH_00104,HIGH,21358
HIGH_00104,HIGH,246509
HIGH_00104,HIGH,346719
HIGH_00104,HIGH,504811
HIGH_00104,HIGH,534950
HIGH_00104,HIGH,550493
HIGH_00105,HIGH,201030
HIGH_00105,HIGH,204996
HIGH_00105,HIGH,206883
HIGH_00105,HIGH,321927
HIGH_00105,HIGH,324515
HIGH_00105,HIGH,326710
HIGH_00105,HIGH,328765
HIGH_00105,HIGH,329343
HIGH_00105,HIGH,329965
HIGH_00105,HIGH,332654
HIGH_00105,HIGH,397459
HIGH_00105,HIGH,457493
HIGH_00105,HIGH,459907
HIGH_00105,HIGH,459981
HIGH_00105,HIGH,462744
HIGH_00106,HIGH,37935
HIGH_00106,HIGH,56608
HIGH_00106,HIGH,81166
HIGH_00106,HIGH,98057
HIGH_00106,HIGH,183057
HIGH_00106,HIGH,207115
HIGH_00106,HIGH,223480
HIGH_00106,HIGH,229037
HIGH_00106,HIGH,237355
HIGH_00106,HIGH,243357
HIGH_00106,HIGH,253652
HIGH_00106,HIGH,254472
HIGH_00106,HIGH,263455
HIGH_00106,HIGH,368799
HIGH_00106,HIGH,483989
HIGH_00107,HIGH,25535
HIGH_00107,HIGH,36707
HIGH_00107,HIGH,64455
HIGH_00107,HIGH,66817
HIGH_00107,HIGH,73323
HIGH_00107,HIGH,92447
HIGH_00107,HIGH,333620
HIGH_00107,HIGH,359996
HIGH_00107,HIGH,367811
HIGH_00107,HIGH,376161
HIGH_00107,HIGH,418585
HIGH_00107,HIGH,420423
HIGH_00107,HIGH,432590
HIGH_00107,HIGH,459081
HIGH_00107,HIGH,464508
HIGH_00108,HIGH,38494
HIGH_00108,HIGH,45821
HIGH_00108,HIGH,67063
HIGH_00108,HIGH,100686
HIGH_00108,HIGH,124624
HIGH_00108,HIGH,210467
HIGH_00108,HIGH,217454
HIGH_00108,HIGH,218442
HIGH_00108,HIGH,224546
HIGH_00108,HIGH,253874
HIGH_00108,HIGH,276987
HIGH_00108,HIGH,305817
HIGH_00108,HIGH,316016
HIGH_00108,HIGH,322383
HIGH_00108,HIGH,331018
HIGH_00109,HIGH,37055
HIGH_00109,HIGH,70700
HIGH_00109,HIGH,122726
HIGH_00109,HIGH,137821
HIGH_00109,HIGH,141821
HIGH_00109,HIGH,174101
HIGH_00109,HIGH,564453
HIGH_00110,HIGH,52495
HIGH_00110,HIGH,62851
HIGH_00110,HIGH,66762
HIGH_00110,HIGH,300702
HIGH_00110,HIGH,301306
HIGH_00110,HIGH,307711
HIGH_00110,HIGH,314065
HIGH_00110,HIGH,316024
HIGH_00110,HIGH,320361
HIGH_00110,HIGH,324347
HIGH_00110,HIGH,338424
HIGH_00110,HIGH,342103
HIGH_00110,HIGH,354667
HIGH_00110,HIGH,375742
HIGH_00110,HIGH,406872
HIGH_00111,HIGH,1937
HIGH_00111,HIGH,19386
HIGH_00111,HIGH,28782
HIGH_00111,HIGH,38302
HIGH_00111,HIGH,51696
HIGH_00111,HIGH,158491
HIGH_00111,HIGH,237178
HIGH_00111,HIGH,264296
HIGH_00111,HIGH,335776
HIGH_00111,HIGH,351939
HIGH_00111,HIGH,518164
HIGH_00111,HIGH,526256
HIGH_00112,HIGH,457
HIGH_00112,HIGH,21939
HIGH_00112,HIGH,38828
HIGH_00112,HIGH,41385
HIGH_00112,HIGH,52570
HIGH_00112,HIGH,58135
HIGH_00112,HIGH,62424
HIGH_00112,HIGH,84634
HIGH_00112,HIGH,92785
HIGH_00112,HIGH,139752
HIGH_00112,HIGH,194864
HIGH_00112,HIGH,271780
HIGH_00112,HIGH,370580
HIGH_00113,HIGH,38903
HIGH_00113,HIGH,49602
HIGH_00113,HIGH,74563
HIGH_00113,HIGH,75404
HIGH_00113,HIGH,85423
HIGH_00113,HIGH,197224
HIGH_00113,HIGH,224168
HIGH_00113,HIGH,225889
HIGH_00113,HIGH,340367
HIGH_00113,HIGH,352932
HIGH_00113,HIGH,369684
HIGH_00113,HIGH,370841
HIGH_00113,HIGH,501048
HIGH_00113,HIGH,532181
HIGH_00114,HIGH,24179
HIGH_00114,HIGH,35260
HIGH_00114,HIGH,36366
HIGH_00114,HIGH,46927
HIGH_00114,HIGH,75866
HIGH_00114,HIGH,75895
HIGH_00114,HIGH,98678
HIGH_00114,HIGH,268276
HIGH_00115,HIGH,203442
HIGH_00115,HIGH,282679
HIGH_00115,HIGH,333727
HIGH_00115,HIGH,346332
HIGH_00115,HIGH,346356
HIGH_00115,HIGH,351990
HIGH_00115,HIGH,376404
HIGH_00115,HIGH,390434
HIGH_00115,HIGH,412739
HIGH_00115,HIGH,422400
HIGH_00115,HIGH,458490
HIGH_00115,HIGH,469588
HIGH_00115,HIGH,501159
HIGH_00115,HIGH,514828
HIGH_00115,HIGH,552353
HIGH_00116,HIGH,57526
HIGH_00116,HIGH,106810
HIGH_00116,HIGH,128238
HIGH_00116,HIGH,153898
HIGH_00116,HIGH,160956
HIGH_00116,HIGH,203169
HIGH_00116,HIGH,248426
HIGH_00116,HIGH,316919
HIGH_00116,HIGH,325200
HIGH_00116,HIGH,366384
HIGH_00116,HIGH,371826
HIGH_00116,HIGH,453276
HIGH_00116,HIGH,457428
HIGH_00116,HIGH,462504
HIGH_00116,HIGH,465218
HIGH_00117,HIGH,73678
HIGH_00117,HIGH,76216
HIGH_00117,HIGH,89622
HIGH_00117,HIGH,129746
HIGH_00117,HIGH,132415
HIGH_00117,HIGH,201928
HIGH_00117,HIGH,208387
HIGH_00117,HIGH,238622
HIGH_00117,HIGH,268798
HIGH_00117,HIGH,349449
HIGH_00117,HIGH,405932
HIGH_00117,HIGH,428169
HIGH_00117,HIGH,451775
HIGH_00117,HIGH,468881
HIGH_00117,HIGH,493172
HIGH_00118,HIGH,74379
HIGH_00118,HIGH,123452
HIGH_00118,HIGH,222430
HIGH_00118,HIGH,232950
HIGH_00118,HIGH,237766
HIGH_00118,HIGH,253293
HIGH_00118,HIGH,333810
HIGH_00118,HIGH,334909
HIGH_00118,HIGH,336148
HIGH_00118,HIGH,368547
HIGH_00118,HIGH,370681
HIGH_00118,HIGH,378601
HIGH_00118,HIGH,496824
HIGH_00118,HIGH,501230
HIGH_00118,HIGH,517789
HIGH_00119,HIGH,7036
HIGH_00119,HIGH,62998
HIGH_00119,HIGH,81527
HIGH_00119,HIGH,94539
HIGH_00119,HIGH,96672
HIGH_00119,HIGH,96842
HIGH_00119,HIGH,109675
HIGH_00119,HIGH,112740
HIGH_00119,HIGH,221037
HIGH_00119,HIGH,268264
HIGH_00119,HIGH,270844
HIGH_00119,HIGH,277416
HIGH_00119,HIGH,306990
HIGH_00119,HIGH,313805
HIGH_00119,HIGH,359009
HIGH_00120,HIGH,3574
HIGH_00120,HIGH,52424
HIGH_00120,HIGH,68841
HIGH_00120,HIGH,70565
HIGH_00120,HIGH,78965
HIGH_00120,HIGH,79538
HIGH_00120,HIGH,195883
HIGH_00120,HIGH,309334
HIGH_00120,HIGH,309901
HIGH_00120,HIGH,311102
HIGH_00120,HIGH,341603
HIGH_00120,HIGH,367830
HIGH_00120,HIGH,413387
HIGH_00121,HIGH,5675
HIGH_00121,HIGH,66621
HIGH_00121,HIGH,76270
HIGH_00121,HIGH,84305
HIGH_00121,HIGH,93591
HIGH_00121,HIGH,227088
HIGH_00121,HIGH,251613
HIGH_00121,HIGH,265002
HIGH_00121,HIGH,313865
HIGH_00121,HIGH,349360
HIGH_00121,HIGH,373140
HIGH_00121,HIGH,387804
HIGH_00121,HIGH,464485
HIGH_00121,HIGH,497126
HIGH_00121,HIGH,517606
HIGH_00122,HIGH,22415
HIGH_00122,HIGH,83146
HIGH_00122,HIGH,98101
HIGH_00122,HIGH,201000
HIGH_00122,HIGH,219655
HIGH_00122,HIGH,230998
HIGH_00122,HIGH,249523
HIGH_00122,HIGH,261532
HIGH_00122,HIGH,270375
HIGH_00122,HIGH,272398
HIGH_00122,HIGH,273594
HIGH_00122,HIGH,310472
HIGH_00122,HIGH,317524
HIGH_00122,HIGH,400576
HIGH_00122,HIGH,420033
HIGH_00123,HIGH,203660
HIGH_00123,HIGH,204997
HIGH_00123,HIGH,214582
HIGH_00123,HIGH,272574
HIGH_00123,HIGH,284182
HIGH_00123,HIGH,333183
HIGH_00123,HIGH,333523
HIGH_00123,HIGH,334151
HIGH_00123,HIGH,360502
HIGH_00123,HIGH,420829
HIGH_00123,HIGH,433149
HIGH_00123,HIGH,470645
HIGH_00123,HIGH,500282
HIGH_00123,HIGH,500796
HIGH_00123,HIGH,526504
HIGH_00124,HIGH,23281
HIGH_00124,HIGH,30121
HIGH_00124,HIGH,47542
HIGH_00124,HIGH,47732
HIGH_00124,HIGH,50198
HIGH_00124,HIGH,61599
HIGH_00124,HIGH,63462
HIGH_00124,HIGH,68233
HIGH_00124,HIGH,70543
HIGH_00124,HIGH,91502
HIGH_00124,HIGH,150585
HIGH_00124,HIGH,351485
HIGH_00124,HIGH,434909
HIGH_00124,HIGH,453600
HIGH_00124,HIGH,500736
HIGH_00125,HIGH,29634
HIGH_00125,HIGH,90148
HIGH_00125,HIGH,149607
HIGH_00125,HIGH,183006
HIGH_00125,HIGH,204188
HIGH_00125,HIGH,263278
HIGH_00125,HIGH,272647
HIGH_00125,HIGH,283935
HIGH_00125,HIGH,543246
HIGH_00125,HIGH,564346
HIGH_00126,HIGH,18052
HIGH_00126,HIGH,43016
HIGH_00126,HIGH,43709
HIGH_00126,HIGH,127753
HIGH_00126,HIGH,269506
HIGH_00127,HIGH,61815
HIGH_00127,HIGH,73278
HIGH_00127,HIGH,73309
HIGH_00127,HIGH,81577
HIGH_00127,HIGH,83196
HIGH_00127,HIGH,89365
HIGH_00127,HIGH,206179
HIGH_00127,HIGH,280060
HIGH_00127,HIGH,313882
HIGH_00127,HIGH,316530
HIGH_00127,HIGH,324840
HIGH_00127,HIGH,329057
HIGH_00127,HIGH,371094
HIGH_00127,HIGH,375566
HIGH_00127,HIGH,466303
HIGH_00128,HIGH,93180
HIGH_00128,HIGH,269918
HIGH_00128,HIGH,279517
HIGH_00128,HIGH,406600
HIGH_00128,HIGH,419087
HIGH_00128,HIGH,525957
HIGH_00129,HIGH,70940
HIGH_00129,HIGH,181625
HIGH_00129,HIGH,223700
HIGH_00129,HIGH,324823
HIGH_00129,HIGH,515737
HIGH_00130,HIGH,53038
HIGH_00130,HIGH,67103
HIGH_00130,HIGH,110481
HIGH_00130,HIGH,129898
HIGH_00130,HIGH,137474
HIGH_00130,HIGH,137946
HIGH_00130,HIGH,257356
HIGH_00130,HIGH,281006
HIGH_00130,HIGH,281561
HIGH_00130,HIGH,297240
HIGH_00130,HIGH,323294
HIGH_00130,HIGH,366276
HIGH_00130,HIGH,370823
HIGH_00130,HIGH,392157
HIGH_00130,HIGH,417680
HIGH_00131,HIGH,17998
HIGH_00131,HIGH,94889
HIGH_00131,HIGH,210530
HIGH_00131,HIGH,245436
HIGH_00131,HIGH,261278
HIGH_00131,HIGH,263066
HIGH_00131,HIGH,292213
HIGH_00131,HIGH,298202
HIGH_00131,HIGH,306231
HIGH_00131,HIGH,311668
HIGH_00131,HIGH,314447
HIGH_00131,HIGH,321284
HIGH_00131,HIGH,338976
HIGH_00131,HIGH,408282
HIGH_00131,HIGH,469799
HIGH_00132,HIGH,16789
HIGH_00132,HIGH,76111
HIGH_00132,HIGH,85977
HIGH_00132,HIGH,97938
HIGH_00132,HIGH,122602
HIGH_00132,HIGH,132061
HIGH_00132,HIGH,167158
HIGH_00132,HIGH,206292
HIGH_00132,HIGH,218485
HIGH_00132,HIGH,244951
HIGH_00132,HIGH,272293
HIGH_00132,HIGH,276260
HIGH_00132,HIGH,283035
HIGH_00132,HIGH,450051
HIGH_00132,HIGH,539235
HIGH_00133,HIGH,57460
HIGH_00133,HIGH,67775
HIGH_00133,HIGH,117498
HIGH_00133,HIGH,142360
HIGH_00133,HIGH,205852
HIGH_00133,HIGH,215435
HIGH_00133,HIGH,238933
HIGH_00133,HIGH,246311
HIGH_00133,HIGH,256121
HIGH_00133,HIGH,256172
HIGH_00133,HIGH,259152
HIGH_00133,HIGH,314205
HIGH_00133,HIGH,323134
HIGH_00133,HIGH,484322
HIGH_00133,HIGH,509612
HIGH_00134,HIGH,83886
HIGH_00134,HIGH,85767
HIGH_00134,HIGH,185134
HIGH_00134,HIGH,199285
HIGH_00134,HIGH,227138
HIGH_00134,HIGH,237764
HIGH_00134,HIGH,245918
HIGH_00134,HIGH,246279
HIGH_00134,HIGH,326803
HIGH_00134,HIGH,333342
HIGH_00134,HIGH,339763
HIGH_00134,HIGH,342991
HIGH_00134,HIGH,343494
HIGH_00134,HIGH,345071
HIGH_00134,HIGH,345226
HIGH_00135,HIGH,10600
HIGH_00135,HIGH,56850
HIGH_00135,HIGH,60539
HIGH_00135,HIGH,67525
HIGH_00135,HIGH,98163
HIGH_00135,HIGH,133168
HIGH_00135,HIGH,324202
HIGH_00135,HIGH,327848
HIGH_00135,HIGH,364066
HIGH_00135,HIGH,469713
HIGH_00135,HIGH,471548
HIGH_00135,HIGH,510216
HIGH_00135,HIGH,523343
HIGH_00136,HIGH,6675
HIGH_00136,HIGH,68855
HIGH_00136,HIGH,77573
HIGH_00136,HIGH,96435
HIGH_00136,HIGH,314179
HIGH_00136,HIGH,394424
HIGH_00136,HIGH,477791
HIGH_00136,HIGH,494228
HIGH_00136,HIGH,523303
HIGH_00137,HIGH,60871
HIGH_00137,HIGH,67293
HIGH_00137,HIGH,132534
HIGH_00137,HIGH,137058
HIGH_00137,HIGH,509009
HIGH_00138,HIGH,16008
HIGH_00138,HIGH,31139
HIGH_00138,HIGH,33090
HIGH_00138,HIGH,315160
HIGH_00138,HIGH,365306
HIGH_00139,HIGH,1451
HIGH_00139,HIGH,22738
HIGH_00139,HIGH,214877
HIGH_00139,HIGH,279281
HIGH_00139,HIGH,538258
HIGH_00140,HIGH,102972
HIGH_00140,HIGH,131412
HIGH_00140,HIGH,201448
HIGH_00140,HIGH,295521
HIGH_00140,HIGH,295895
HIGH_00140,HIGH,315697
HIGH_00140,HIGH,367609
HIGH_00140,HIGH,391995
HIGH_00140,HIGH,397064
HIGH_00140,HIGH,471179
HIGH_00140,HIGH,471871
HIGH_00140,HIGH,487499
HIGH_00140,HIGH,499123
HIGH_00140,HIGH,505199
HIGH_00140,HIGH,529726
HIGH_00141,HIGH,47559
HIGH_00141,HIGH,56704
HIGH_00141,HIGH,142717
HIGH_00141,HIGH,197028
HIGH_00141,HIGH,507122
HIGH_00141,HIGH,564674
HIGH_00142,HIGH,198653
HIGH_00142,HIGH,210434
HIGH_00142,HIGH,210863
HIGH_00142,HIGH,215718
HIGH_00142,HIGH,216104
HIGH_00142,HIGH,217199
HIGH_00142,HIGH,218259
HIGH_00142,HIGH,219672
HIGH_00142,HIGH,226381
HIGH_00142,HIGH,228243
HIGH_00142,HIGH,238488
HIGH_00142,HIGH,244004
HIGH_00142,HIGH,245501
HIGH_00142,HIGH,247104
HIGH_00142,HIGH,302139
HIGH_00143,HIGH,213980
HIGH_00143,HIGH,240314
HIGH_00143,HIGH,246219
HIGH_00143,HIGH,286514
HIGH_00143,HIGH,303768
HIGH_00143,HIGH,310805
HIGH_00143,HIGH,317267
HIGH_00143,HIGH,324318
HIGH_00143,HIGH,329207
HIGH_00143,HIGH,336211
HIGH_00143,HIGH,339049
HIGH_00143,HIGH,347095
HIGH_00143,HIGH,347152
HIGH_00143,HIGH,359746
HIGH_00143,HIGH,386358
HIGH_00144,HIGH,17321
HIGH_00144,HIGH,20437
HIGH_00144,HIGH,83840
HIGH_00144,HIGH,259563
HIGH_00144,HIGH,395881
HIGH_00144,HIGH,540147
HIGH_00145,HIGH,43099
HIGH_00145,HIGH,56980
HIGH_00145,HIGH,66326
HIGH_00145,HIGH,94755
HIGH_00145,HIGH,95367
HIGH_00145,HIGH,97523
HIGH_00145,HIGH,143994
HIGH_00145,HIGH,180154
HIGH_00145,HIGH,242904
HIGH_00145,HIGH,287185
HIGH_00145,HIGH,307214
HIGH_00145,HIGH,360770
HIGH_00145,HIGH,389513
HIGH_00145,HIGH,398065
HIGH_00145,HIGH,460042
HIGH_00146,HIGH,30099
HIGH_00146,HIGH,48265
HIGH_00146,HIGH,49750
HIGH_00146,HIGH,123663
HIGH_00146,HIGH,272311
HIGH_00146,HIGH,333472
HIGH_00146,HIGH,401504
HIGH_00147,HIGH,15075
HIGH_00147,HIGH,26911
HIGH_00147,HIGH,46295
HIGH_00147,HIGH,57995
HIGH_00147,HIGH,261036
HIGH_00147,HIGH,294884
HIGH_00147,HIGH,363341
HIGH_00148,HIGH,13881
HIGH_00148,HIGH,45601
HIGH_00148,HIGH,56734
HIGH_00148,HIGH,80164
HIGH_00148,HIGH,137957
HIGH_00148,HIGH,176207
HIGH_00148,HIGH,192909
HIGH_00148,HIGH,207057
HIGH_00148,HIGH,279168
HIGH_00148,HIGH,313412
HIGH_00148,HIGH,415615
HIGH_00148,HIGH,471205
HIGH_00149,HIGH,162
HIGH_00149,HIGH,1364
HIGH_00149,HIGH,262786
HIGH_00149,HIGH,308088
HIGH_00149,HIGH,416927
HIGH_00150,HIGH,18046
HIGH_00150,HIGH,31250
